time,wheelspeed,airspeed,throttle,brake,gear_A,posx,posy,posz,gx,gy,gz
33.836501067504,18.698331927184,18.523131234935,0.400793,0,0,621.98974609375,570.873046875,175.38900756836,-1.9944652318954,-0.8354480266571,-9.8044033050537
34.093001074158,18.923896392354,18.756334501029,0.380942,0,0,617.95513916016,568.28723144531,175.51187133789,-1.5317885875702,-0.92350989580154,-10.598947525024
34.348501080647,19.075229656788,18.951567684337,0.341268,0,0,613.84356689453,565.74035644531,175.63772583008,-0.97127938270569,-0.7232101559639,-10.245223999023
34.601501086727,19.246027839619,19.140030425449,0.373007,0,0,609.73370361328,563.22698974609,175.76704406738,0.12985643744469,-0.65044569969177,-9.9119968414307
34.863501092419,19.456141387272,19.338078694781,0.369039,0,0,605.42620849609,560.57391357422,175.9038848877,0.93037831783295,-1.0525923967361,-9.3816165924072
35.125501098111,19.380295541429,19.394808836673,0,0,0,601.11981201172,557.87017822266,176.04014587402,0.50465303659439,1.1005529165268,-10.134452819824
35.378001104109,19.102663765141,19.159264765312,0,0,0,597.05151367188,555.24261474609,176.17558288574,1.5466064214706,1.0883766412735,-9.3596105575562
35.635501110926,18.845013917721,18.902099570601,0,0,0,593.00372314453,552.50823974609,176.30500793457,1.951171875,0.78727406263351,-10.088042259216
35.891001117416,18.560806382329,18.641094440575,0,0,0,589.11706542969,549.72473144531,176.43388366699,1.9348976612091,1.2541682720184,-9.9517011642456
36.144501123577,18.32155250104,18.387556807712,0.011902,0,0,585.40447998047,546.87854003906,176.55715942383,3.9084761142731,0.99198025465012,-9.9375648498535
36.395501129329,18.030056607059,18.154546814325,0,0,0,581.8837890625,543.94781494141,176.67283630371,4.4632368087769,1.2553291320801,-9.1799669265747
36.65200113412,17.731566777835,17.91087094714,0,0,0,578.50762939453,540.80694580078,176.78831481934,4.5909008979797,0.6854647397995,-9.5160074234009
36.905001138337,17.428610996509,17.617320267357,0.031739,0,0,575.46881103516,537.51818847656,176.89360046387,6.002899646759,0.36799263954163,-10.243914604187
37.157501142472,17.210396699542,17.358380102345,0.083329,0,0,572.77459716797,534.03002929688,176.99380493164,6.1532964706421,0.44940686225891,-10.163477897644
37.413001147099,17.080646619524,17.181852067566,0.126986,0,0,570.43243408203,530.32745361328,177.08633422852,6.1416959762573,0.38319262862206,-9.8130702972412
37.669501155615,17.043706843324,17.090596017455,0.253971,0,0,568.44842529297,526.43505859375,177.17086791992,7.0271072387695,0.49206727743149,-9.9145269393921
37.928001164459,17.169980864351,17.162809548588,0.35317,0,0,566.79235839844,522.32080078125,177.24949645996,5.4656324386597,-1.7679002285004,-9.6217737197876
38.186501173303,17.365309348121,17.353271377569,0.384909,0,0,565.47412109375,518.07037353516,177.30828857422,6.3077459335327,-1.5077426433563,-10.101644515991
38.441001183353,17.606534757969,17.574437921697,0.384909,0,0,564.47808837891,513.72857666016,177.32263183594,4.4802556037903,-0.20482654869556,-9.4041738510132
38.704001192935,17.854677584061,17.836554430226,0.448402,0,0,563.76922607422,509.09722900391,177.30453491211,5.6939477920532,-1.0569040775299,-8.675500869751
38.96100119967,18.190982144644,18.1478670627,0.50782,0,0,563.40386962891,504.45529174805,177.24145507813,4.8000535964966,-1.4553850889206,-10.280020713806
39.211001205258,18.532020026038,18.477293661775,0.578134,0,0,563.36657714844,499.8630065918,177.15687561035,5.8541269302368,-1.7626297473907,-9.5093021392822
39.461501210928,18.916864022388,18.83103446619,0.566415,0,0,563.64270019531,495.19219970703,177.03489685059,4.4819874763489,-1.1885567903519,-8.8441104888916
39.722501216456,19.280719396885,19.219018700521,0.570321,0,0,564.27612304688,490.24215698242,176.88023376465,4.6201267242432,-1.1291080713272,-9.0883045196533
39.980501221493,19.684444904109,19.603484669775,0.58204,0,0,565.26641845703,485.31832885742,176.69430541992,5.7274193763733,-1.9020793437958,-9.5398483276367
40.235001225956,20.096859420334,19.981612049406,0.554696,0,0,566.62078857422,480.44174194336,176.48544311523,5.5966320037842,-1.0026772022247,-9.1645469665527
40.492001230828,20.402625249136,20.324844438666,0.396826,0,0,568.38037109375,475.56753540039,176.25550842285,6.7420377731323,-1.5050690174103,-9.6542387008667
40.750001235865,20.632158348591,20.580247772734,0.293645,0,0,570.56707763672,470.74588012695,176.00170898438,5.9782638549805,-1.8596727848053,-10.437895774841
41.00000123959,20.531976473062,20.683819903951,0.063493,0,0,573.07171630859,466.23428344727,175.74447631836,7.0656414031982,0.52337795495987,-9.0035381317139
41.261501243338,20.396083070482,20.565910258286,0.031739,0,0,576.05700683594,461.75625610352,175.46200561523,6.3347182273865,-0.017986252903938,-10.511022567749
41.519501248375,20.392687761722,20.41487848978,0.146822,0,0,579.29791259766,457.6266784668,175.18179321289,4.6244239807129,-0.42537105083466,-9.3909196853638
41.780001253821,20.554298128218,20.45752612271,0.226184,0,0,582.82159423828,453.61953735352,174.89932250977,2.0762350559235,-0.31884780526161,-10.335249900818
42.033001258038,20.818249744613,20.703366834336,0.396826,0,0,586.34075927734,449.79614257813,174.62237548828,0.28105920553207,-1.7606859207153,-9.7602043151855
42.291501263157,21.254443665903,21.10070610514,0.570321,0,0,590.02142333984,445.82055664063,174.33563232422,-4.2229542732239,0.0072247982025146,-11.441380500793
42.551001268439,21.519079506943,21.504804004116,0.636728,0,0,593.78198242188,441.75881958008,174.04254150391,1.7309904098511,-1.6178588867188,-10.899360656738
42.80500127282,21.989282893792,21.97389313406,0.703136,0,0,597.62799072266,437.77355957031,173.76374816895,2.7123184204102,-2.0919826030731,-9.8252325057983
43.062501277775,22.461019912021,22.432839296291,0.718761,0,0,601.72406005859,433.74530029297,173.47317504883,2.3698415756226,-1.9799313545227,-9.4014377593994
43.318001282401,22.901151533001,22.866032411337,0.722667,0,0,605.9697265625,429.79095458984,173.18579101563,2.245575428009,-2.0561325550079,-8.9150857925415
43.572001286782,23.347313452871,23.291026546336,0.726574,0,0,610.36901855469,425.89358520508,172.90814208984,2.1875500679016,-1.3708016872406,-10.417532920837
43.826001291163,23.406525411004,23.468566905223,0.746105,0,0,614.89440917969,422.03961181641,172.65093994141,1.2572221755981,0.70340120792389,-10.227668762207
44.080001295544,23.401053990917,23.409353920739,0.753902,0,0,619.46380615234,418.23382568359,172.4123840332,-0.42008793354034,0.54574435949326,-9.8011503219604
44.337001300417,23.742187161001,23.663206681836,0.605478,0,0,624.12103271484,414.37023925781,172.18759155273,0.32793733477592,-1.9538035392761,-10.024244308472
44.59150130488,23.983704056834,23.940258209107,0.309514,0,0,628.79028320313,410.49063110352,171.98194885254,0.53646171092987,-0.38164490461349,-9.7061986923218
44.850001309998,24.128046063568,24.090392066919,0.297612,0,0,633.57604980469,406.52514648438,171.7970123291,0.26666387915611,0.011101335287094,-8.9900798797607
45.107001314871,24.367815858944,24.272472196608,0.472221,0,0,638.37774658203,402.56924438477,171.63119506836,0.25739374756813,-0.45274609327316,-10.479639053345
45.361001319252,24.63479260003,24.524327866252,0.62501,0,0,643.18884277344,398.62576293945,171.48651123047,-0.23284073174,-0.18562802672386,-9.7037401199341
45.612001323141,24.911349005641,24.774060965563,0.718761,0,0,647.99346923828,394.68768310547,171.36273193359,-0.15740846097469,-1.0124808549881,-10.15519618988
45.864501327276,25.14741006565,25.02803364884,0.58204,0,0,652.83978271484,390.70162963867,171.26013183594,0.10397061705589,-1.4621028900146,-11.130780220032
46.117501331493,25.35291641804,25.236559895409,0.349203,0,0,657.7548828125,386.62973022461,171.17686462402,-0.47195345163345,-1.1659363508224,-10.84926700592
46.375001334585,25.320848327464,25.275659016498,0.06746,0,0,662.74475097656,382.4455871582,171.11448669434,-1.1542731523514,0.2411060333252,-11.209911346436
46.627001338638,25.194263723166,25.142996193697,0.063493,0,0,667.55511474609,378.32345581055,171.07420349121,-1.4973912239075,0.23420780897141,-10.670768737793
46.888501342386,25.072673092051,24.991167074794,0.083329,0,0,672.46490478516,373.974609375,171.05029296875,-2.3508236408234,0.14704622328281,-9.7581844329834
47.148501345888,25.005378707594,24.893172188618,0.174594,0,0,677.22229003906,369.57809448242,171.04977416992,-1.722146987915,-0.16513246297836,-9.8975048065186
47.40350134857,25.00213910885,24.877003245125,0.206348,0,0,681.80285644531,365.17071533203,171.07118225098,-1.9273952245712,0.97349607944489,-10.854402542114
47.656001352705,24.776374206146,24.715282397559,0,0,0,686.21875,360.75054931641,171.12162780762,-2.1731536388397,1.7103443145752,-11.007883071899
47.912501357496,24.512144348448,24.422584154735,0,0,0,690.54528808594,356.18908691406,171.20469665527,-3.6825160980225,0.54375916719437,-9.0525751113892
48.164501361549,24.238004440434,24.099849616209,0,0,0,694.56518554688,351.62139892578,171.30795288086,-5.1102604866028,1.8244224786758,-9.5814304351807
48.415501365438,23.937080908688,23.750278774848,0.039689,0,0,698.29870605469,346.92687988281,171.43801879883,-6.2748804092407,0.98489159345627,-9.4719219207764
48.667001369409,23.64466797594,23.415678686739,0.055558,0,0,701.68157958984,342.0934753418,171.5936126709,-7.1395578384399,1.3250209093094,-10.701251983643
48.922001373954,23.328977935477,23.052219268431,0.079362,0,0,704.71166992188,337.01501464844,171.77822875977,-7.1831955909729,1.3268321752548,-9.1896200180054
49.182001379319,23.042340128491,22.69409739129,0.166659,0,0,707.31500244141,331.70788574219,171.98408508301,-7.9855661392212,1.1388666629791,-10.191855430603
49.432001383044,22.89087688714,22.351948099376,0.273808,0,0,709.33258056641,326.47546386719,172.20198059082,-9.1181230545044,0.90726339817047,-9.8732509613037
49.683501387015,22.63123902287,22.060585683772,0.341268,0,0,710.86096191406,321.12734985352,172.43322753906,-7.628589630127,0.41840323805809,-9.0691394805908
49.943001392297,22.363615491892,21.789366696418,0.365072,0,0,711.91845703125,315.55828857422,172.68118286133,-6.4120035171509,0.73257517814636,-9.3150081634521
50.193001397885,22.048628309885,21.534550967275,0.404761,0,0,712.4580078125,310.19018554688,172.91972351074,-7.348925113678,0.69915133714676,-9.2824277877808
50.452501403168,21.863145913311,21.274858956519,0.460304,0,0,712.53051757813,304.65859985352,173.17953491211,-7.226743221283,0.88633757829666,-9.8505439758301
50.710001408122,21.703706212626,21.051693301208,0.511727,0,0,712.11260986328,299.24609375,173.44676208496,-7.6825218200684,0.7327207326889,-10.220046043396
50.968001413159,21.561328829112,20.910864624991,0.460304,0,0,711.19635009766,293.93005371094,173.70819091797,-7.3365340232849,-0.49677085876465,-9.1279916763306
51.226001418196,21.137490581458,20.956100460572,0.142855,0,0,709.80407714844,288.71865844727,173.9600982666,-5.1205644607544,-0.52539891004562,-9.7792778015137
51.485501423478,21.024709492975,21.019317772922,0.257939,0,0,708.12786865234,283.53939819336,174.20840454102,1.1389230489731,0.4224442243576,-9.5886335372925
51.739001427777,21.062051551438,21.017371981532,0.384909,0,0,706.57043457031,278.43588256836,174.46463012695,3.8191320896149,0.61653846502304,-11.428438186646
51.997501431033,21.074285268599,20.94077885015,0.480156,0,0,705.21362304688,273.18817138672,174.77722167969,2.2559118270874,-0.45288330316544,-10.53172492981
52.252501433715,21.138241057462,20.944736131616,0.58204,0,0,703.98706054688,268.00317382813,175.09356689453,-0.96218210458755,-0.11200562119484,-8.8476219177246
52.508501436561,21.199788242548,21.006928050804,0.773434,0,0,702.67486572266,262.81546020508,175.41233825684,-2.1736834049225,-1.4806325435638,-10.409802436829
52.761501440778,21.300884828432,21.100950429549,0.992187,0,0,701.22631835938,257.70385742188,175.72201538086,-2.6291065216064,-0.63178592920303,-10.292211532593
53.014501444995,21.353302634229,21.186614300817,1,0,0,699.62451171875,252.58476257324,176.03759765625,-1.7180752754211,-0.44612738490105,-9.6053524017334
53.273001448251,21.459858308049,21.246010467962,1,0,0,697.85192871094,247.40301513672,176.35708618164,-2.1692306995392,-0.25440856814384,-9.0041160583496
53.533501451835,21.515133540836,21.334597252527,1,0,0,695.91778564453,242.23388671875,176.66984558105,-2.5069155693054,-0.33788722753525,-10.701473236084
53.794501457363,21.599251522031,21.426842329342,1,0,0,693.81604003906,237.06993103027,176.98295593262,-1.7387689352036,-0.64528381824493,-9.9645318984985
54.055501462892,21.707098698187,21.522399466812,1,0,0,691.57891845703,231.93489074707,177.28659057617,-1.8939938545227,-0.22008456289768,-9.9225749969482
54.311501469463,21.786946198398,21.615268853969,1,0,0,689.2705078125,226.94674682617,177.57662963867,-1.3477989435196,-0.62423038482666,-9.8347368240356
54.572001476772,21.89653609517,21.709648492964,1,0,0,686.78985595703,221.88084411621,177.86207580566,-1.9627639055252,-0.51746183633804,-9.8618383407593
54.827001481317,22.00509541042,21.822398999483,1,0,0,684.22680664063,216.93440246582,178.12977600098,-2.4642775058746,-0.30901610851288,-10.850045204163
55.082501485944,22.141859580274,21.935285852158,1,0,0,681.53509521484,212.0111541748,178.3807220459,-2.24795794487,0.24518974125385,-10.139585494995
55.33950150013,22.243490727385,22.057794338953,1,0,0,678.70825195313,207.10270690918,178.6117401123,-1.9456808567047,-0.35751113295555,-9.1327600479126
55.594501516782,22.378216356802,22.175885159952,1,0,0,675.78588867188,202.28848266602,178.81700134277,-2.2934045791626,-0.44977414608002,-10.225195884705
55.851001531817,22.492854605341,22.318720425587,1,0,0,672.6982421875,197.47308349609,178.99462890625,-2.4783592224121,-0.75962197780609,-8.6544103622437
56.103501550853,22.70364901987,22.461976907035,1,0,0,669.50860595703,192.80041503906,179.12814331055,-2.7929601669312,-1.0529264211655,-9.6691951751709
56.363001571968,22.882516281687,22.619230260353,1,0,0,666.04241943359,188.08172607422,179.2332611084,-3.1175951957703,-0.94116842746735,-9.0868740081787
56.617501588538,23.050435641286,22.758305361294,1,0,0,662.43463134766,183.56568908691,179.3095703125,-4.1895589828491,-0.58484977483749,-9.9215145111084
56.870001608506,23.229736612674,22.839472173045,1,0,0,658.61566162109,179.2523651123,179.38049316406,-5.6987099647522,0.073934823274612,-9.3757276535034
57.121501629241,23.427951194655,22.869489745032,1,0,0,654.52996826172,175.2093963623,179.45004272461,-6.5431308746338,0.17202651500702,-9.8799390792847
57.373001649976,23.49732734916,22.920715939205,1,0,0,650.12677001953,171.49906921387,179.52828979492,-7.1411838531494,-0.70634371042252,-9.6638889312744
57.623501670547,23.494897966196,23.019458931097,1,0,0,645.42999267578,168.1756439209,179.62197875977,-7.1587510108948,-0.76770496368408,-10.59429359436
57.873501691036,23.480344910899,23.145396331429,1,0,0,640.4755859375,165.2074432373,179.74438476563,-5.3495688438416,-0.38685727119446,-10.36743927002
58.128001708537,23.532985954777,23.295278176551,1,0,0,635.23742675781,162.46215820313,179.91006469727,-3.1630351543427,-1.3679866790771,-9.9408168792725
58.386001721025,23.608188675868,23.409413375879,1,0,0,629.79644775391,159.87362670898,180.12661743164,-2.4868094921112,-0.25077727437019,-9.9010152816772
58.647501727566,23.732186532849,23.5282257652,0.996094,0,0,624.19244384766,157.39823913574,180.39866638184,-1.3408784866333,-0.58847987651825,-10.559763908386
58.903501743451,23.813564232462,23.636075017407,0.945312,0,0,618.61474609375,155.0587310791,180.71002197266,-1.3959523439407,-0.07378688454628,-10.515946388245
59.160001758486,23.883917360766,23.724024465422,0.933593,0,0,612.99291992188,152.77331542969,181.06733703613,-1.0510672330856,0.46731281280518,-10.510199546814
59.418001770973,23.938004495483,23.791115023085,0.738293,0,0,607.30560302734,150.51545715332,181.46603393555,-0.33205154538155,-0.09695702791214,-10.11319065094
59.677501780912,23.636778783216,23.606916758167,0,0,0,601.58856201172,148.28271484375,181.91040039063,-0.044132232666016,1.4817246198654,-11.08278465271
59.937001791783,23.109535011458,23.157813254365,0.261906,0.337301,0,595.97772216797,146.12428283691,182.37446594238,-0.17951986193657,2.9789397716522,-9.0315628051758
60.190501796082,21.254750061443,21.758519558796,0.58204,0.539071,0,590.74353027344,144.12994384766,182.83865356445,-0.1257141828537,7.1215114593506,-9.1663665771484
60.444001802243,19.582691898745,20.053265893632,0.345235,0.499992,0,585.88787841797,142.29829406738,183.27600097656,-0.38976526260376,6.5397357940674,-9.5047283172607
60.696501808241,17.838135626312,18.317947017994,0.226184,0.554696,0,581.43988037109,140.63856506348,183.66363525391,-1.025098323822,7.2542290687561,-9.3845071792603
60.948001814075,15.689280429827,16.326031635795,0.329366,0.714855,0,577.45709228516,139.17037963867,184.01379394531,-0.14058496057987,8.3166208267212,-9.0607013702393
61.206501819193,13.467041453318,14.053952705199,0.35317,0.734386,0,573.88793945313,137.87286376953,184.32406616211,-0.41101866960526,9.1905651092529,-8.9826793670654
61.466501824558,11.246782687375,11.746794324923,0.341268,0.726574,0,570.85461425781,136.78367614746,184.58166503906,0.064819633960724,8.8489742279053,-8.659725189209
61.72350182943,9.1296877466844,9.4661742710574,0.28571,0.667979,0,568.40686035156,135.91102600098,184.78309631348,0.41420662403107,10.553734779358,-7.0697727203369
61.981501834467,7.2367712773035,7.4085149381983,0.119051,0.539071,0,566.46759033203,135.21951293945,184.94253540039,-0.89588707685471,9.0375909805298,-11.093650817871
62.239001839422,5.7110360796585,5.7777085127582,0,0.277775,0,564.96307373047,134.67642211914,185.06842041016,0.045202545821667,5.3104701042175,-10.099870681763
62.491501845419,4.9643240273759,4.9266600338346,0,0,0,563.76037597656,134.2380065918,185.16146850586,0.18815083801746,0.81489211320877,-9.328742980957
62.748501850292,4.6524116183548,4.6440854345522,0,0,0,562.62756347656,133.81698608398,185.2589263916,-0.027219764888287,1.1323496103287,-9.5880489349365
63.009001855738,4.4732894518464,4.4044080316942,0.111116,0,0,561.53912353516,133.41014099121,185.34446716309,0.59270018339157,-0.61001288890839,-10.737797737122
63.270001861267,4.4052830337798,4.3309354439675,0.361105,0,0,560.48150634766,133.00675964355,185.43721008301,0.86256116628647,4.9094796180725,-9.7885398864746
63.52200186532,4.3619968438692,4.3609295813286,0.523445,0,0,559.45916748047,132.60752868652,185.51731872559,1.1250947713852,3.3430442810059,-10.70564365387
63.772001869045,4.3383059971403,4.3330585721199,0.68751,0,0,558.45440673828,132.2014465332,185.59870910645,0.88312244415283,3.6762201786041,-10.438474655151
64.031001872383,4.4767446845623,4.3345288828815,0.781247,0,0,557.42004394531,131.76898193359,185.68603515625,1.4813050031662,3.7705037593842,-11.822599411011
64.289501875639,4.2574732749786,4.3631935671709,0.914061,0,0,556.38513183594,131.32913208008,185.76362609863,-0.8269110918045,-1.5792163610458,-6.801863193512
64.541501879692,4.2610354695471,4.3644161734745,0.910155,0,0,555.38580322266,130.89225769043,185.84980773926,-0.94341933727264,-2.2976779937744,-8.1248207092285
64.803501883522,4.3625714606722,4.3425074136454,0.812497,0,0,554.34808349609,130.4358215332,185.92655944824,0.44307494163513,4.6069259643555,-9.5854339599609
65.058501888067,4.3718619257102,4.3486626063678,0.667979,0,0,553.33850097656,129.97535705566,186.01457214355,0.3740816116333,4.9084086418152,-10.864556312561
65.310001892038,4.365348630847,4.3487362761172,0.593759,0,0,552.34582519531,129.51722717285,186.08868408203,1.0141122341156,4.1892876625061,-10.104293823242
65.565501895733,4.3587814411638,4.368373686567,0.613291,0,0,551.33685302734,129.04347229004,186.17300415039,-1.197904586792,-3.0080630779266,-4.3069686889648
65.826001903974,4.4932052811925,4.3548423251135,0.65626,0,0,550.31396484375,128.55979919434,186.2534942627,0.9559673666954,4.1027536392212,-12.21987247467
66.080001906492,4.3295038915185,4.3731439818203,0.789059,0,0,549.31091308594,128.0899810791,186.33464050293,-1.1857064962387,-3.6675219535828,-7.5585746765137
66.33650190942,4.5307089858828,4.3215747463874,0.874998,0,0,548.29534912109,127.64110565186,186.41673278809,0.068735532462597,3.8280880451202,-10.213532447815
66.596501912922,4.5366361112748,4.2667713782783,0.937499,0,0,547.25732421875,127.2453994751,186.49131774902,-1.3076893091202,-2.5927584171295,-7.263032913208
66.846501919441,4.3828368608839,4.2562841906822,0.945312,0,0,546.24291992188,126.93144989014,186.57247924805,-0.96854746341705,2.8015432357788,-8.2605714797974
67.10600192938,4.3337814449669,4.3110063503836,0.964843,0,0,545.16827392578,126.65491485596,186.64814758301,-0.97354543209076,-2.5247776508331,-7.6938581466675
67.367001936771,4.436714796334,4.3732467184433,0.988281,0,0,544.06597900391,126.40811157227,186.72659301758,-1.6844069957733,-2.6393291950226,-7.1807503700256
